suite,configuration,method,window,workload_replay_id,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,mip_gap,decomposition_iterations,active_scenario_count,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,actual_grid_cost_usd,actual_operating_cost_usd,actual_carbon_kg,actual_curtailment_mwh,batch_adjustment_mwh,workload_envelope_violation_mwh,grid_limit_violation_mw,ramp_violation_mw,workload_violation,grid_limit_violation,ramp_violation
ablation,tv_dro_energy_0_workload_0,tv_dro,2025-01-01,0,False,False,20,,0.01,0.7,20.0,optimal_decomposed,17.346889699998428,17.346755899998243,0.0,1,1,15664.811973990276,174.34157851920932,15839.153552509486,14832.918345418051,15007.259923937261,170165.22405459834,0.728113768663242,51.32411355028956,0.0,0.0,0.0,False,False,False
ablation,tv_dro_energy_0_workload_0,tv_dro,2025-01-01,1,False,False,20,,0.01,0.7,20.0,optimal_decomposed,17.346889699998428,17.346755899998243,0.0,1,1,15664.811973990276,174.34157851920932,15839.153552509486,15839.958407203965,16014.299985723175,190419.23671110644,0.08684864855887026,57.712825788374765,0.0,0.0,0.0,False,False,False
ablation,tv_dro_energy_0_workload_0,tv_dro,2025-01-01,2,False,False,20,,0.01,0.7,20.0,optimal_decomposed,17.346889699998428,17.346755899998243,0.0,1,1,15664.811973990276,174.34157851920932,15839.153552509486,15498.118729688547,15672.460308207757,180761.9183568811,0.08188014820472636,45.01047324421197,0.0,0.0,0.0,False,False,False
ablation,tv_dro_energy_0_workload_0,tv_dro,2025-01-01,3,False,False,20,,0.01,0.7,20.0,optimal_decomposed,17.346889699998428,17.346755899998243,0.0,1,1,15664.811973990276,174.34157851920932,15839.153552509486,15724.42126545929,15898.7628439785,189716.8042020206,0.0,52.2118982867161,0.0,0.0,0.0,False,False,False
ablation,tv_dro_energy_0_workload_0,tv_dro,2025-01-01,4,False,False,20,,0.01,0.7,20.0,optimal_decomposed,17.346889699998428,17.346755899998243,0.0,1,1,15664.811973990276,174.34157851920932,15839.153552509486,15643.10453165428,15817.44611017349,185353.32767884206,0.0632302808889269,49.80168245262597,0.0,0.0,0.0,False,False,False
ablation,tv_dro_energy_0_workload_0,tv_dro,2025-01-01,5,False,False,20,,0.01,0.7,20.0,optimal_decomposed,17.346889699998428,17.346755899998243,0.0,1,1,15664.811973990276,174.34157851920932,15839.153552509486,16040.19048647721,16214.53206499642,200959.38579913526,0.0,53.72953698092679,0.0,0.0,0.0,False,False,False
ablation,tv_dro_energy_0_workload_0,tv_dro,2025-01-01,6,False,False,20,,0.01,0.7,20.0,optimal_decomposed,17.346889699998428,17.346755899998243,0.0,1,1,15664.811973990276,174.34157851920932,15839.153552509486,15935.237553002662,16109.579131521872,194211.6377868391,0.10345948892605139,46.97036776206118,0.0,0.0,0.0,False,False,False
ablation,tv_dro_energy_0_workload_0,tv_dro,2025-01-01,7,False,False,20,,0.01,0.7,20.0,optimal_decomposed,17.346889699998428,17.346755899998243,0.0,1,1,15664.811973990276,174.34157851920932,15839.153552509486,15292.953005746193,15467.294584265403,175694.7914561358,0.019384031851351097,49.81176462819849,0.0,0.0,0.0,False,False,False
ablation,tv_dro_energy_0_workload_0,tv_dro,2025-01-01,8,False,False,20,,0.01,0.7,20.0,optimal_decomposed,17.346889699998428,17.346755899998243,0.0,1,1,15664.811973990276,174.34157851920932,15839.153552509486,15837.614788240086,16011.956366759296,190243.61463764662,0.15842303005788594,52.43117158142317,0.0,0.0,0.0,False,False,False
ablation,tv_dro_energy_0_workload_0,tv_dro,2025-01-01,9,False,False,20,,0.01,0.7,20.0,optimal_decomposed,17.346889699998428,17.346755899998243,0.0,1,1,15664.811973990276,174.34157851920932,15839.153552509486,15840.21439295263,16014.55597147184,192723.12785691486,0.03048439621611926,59.64787894893477,0.0,0.0,0.0,False,False,False
