suite,configuration,method,window,workload_replay_count,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,mean_actual_grid_cost_usd,mean_actual_operating_cost_usd,mean_actual_carbon_kg,mean_actual_curtailment_mwh,mean_batch_adjustment_mwh,max_batch_adjustment_mwh,workload_violation_count,workload_violation_rate,workload_mean_violation_magnitude_all,workload_mean_violation_magnitude_conditional,workload_max_violation_magnitude,grid_limit_violation_count,grid_limit_violation_rate,grid_limit_mean_violation_magnitude_all,grid_limit_mean_violation_magnitude_conditional,grid_limit_max_violation_magnitude,ramp_violation_count,ramp_violation_rate,ramp_mean_violation_magnitude_all,ramp_mean_violation_magnitude_conditional,ramp_max_violation_magnitude
main,deterministic,deterministic,2025-04-01,100,True,True,0,,,0.7,20.0,optimal,4.699024300000019,4.699025500000062,15462.571791668624,498.33225108842294,15960.904042757047,15683.958083818286,16182.290334906711,135529.48845460857,0.06268956908379911,53.49529223078525,65.46103077731871,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_1_workload_1,tv_dro,2025-04-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,90.16431609999995,90.1635182,15462.571791668614,498.33225108842294,15960.904042757036,15683.95808381829,16182.290334906713,135529.48847772751,0.06268956908442098,53.49529233150836,65.46103077810939,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
