suite,configuration,method,window,workload_replay_count,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,mean_actual_grid_cost_usd,mean_actual_operating_cost_usd,mean_actual_carbon_kg,mean_actual_curtailment_mwh,mean_batch_adjustment_mwh,max_batch_adjustment_mwh,workload_violation_count,workload_violation_rate,workload_mean_violation_magnitude_all,workload_mean_violation_magnitude_conditional,workload_max_violation_magnitude,grid_limit_violation_count,grid_limit_violation_rate,grid_limit_mean_violation_magnitude_all,grid_limit_mean_violation_magnitude_conditional,grid_limit_max_violation_magnitude,ramp_violation_count,ramp_violation_rate,ramp_mean_violation_magnitude_all,ramp_mean_violation_magnitude_conditional,ramp_max_violation_magnitude
main,deterministic,deterministic,2025-01-01,100,True,True,0,,,0.7,20.0,optimal,4.462640399986412,4.462641899997834,15664.8237115944,174.3299409150922,15839.15365250949,15693.45009336546,15867.780034280551,189373.38554813457,0.20737129204332697,50.05043856178404,64.07501505768228,0,0.0,0.0,0.0,0.0,2,0.02,0.0005074996225702444,0.02537498112851222,0.02537498112851222,0,0.0,0.0,0.0,0.0
main,deterministic,deterministic,2025-04-01,100,True,True,0,,,0.7,20.0,optimal,4.736769399984041,4.736769799987087,15462.571791668624,498.33225108842294,15960.904042757047,15683.958083818286,16182.290334906711,135529.48845460857,0.06268956908379911,53.49529223078525,65.46103077731871,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_1_workload_1,tv_dro,2025-01-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,77.39365439998801,77.39257510000607,15664.823711593814,174.32994091567798,15839.153652509493,15693.45009336501,15867.78003428069,189373.38554813585,0.20737129204757224,50.05043856178891,64.07501505828033,0,0.0,0.0,0.0,0.0,2,0.02,0.0005074996226473383,0.025374981132366914,0.025374981132366914,0,0.0,0.0,0.0,0.0
