suite,configuration,method,window,workload_replay_id,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,mip_gap,decomposition_iterations,active_scenario_count,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,actual_grid_cost_usd,actual_operating_cost_usd,actual_carbon_kg,actual_curtailment_mwh,batch_adjustment_mwh,workload_envelope_violation_mwh,grid_limit_violation_mw,ramp_violation_mw,workload_violation,grid_limit_violation,ramp_violation
main,deterministic,deterministic,2025-07-01,0,True,True,0,,,0.7,20.0,optimal,1.8283277999998973,1.828329100000019,0.0,0,0,15866.08990378039,295.27094918190613,16161.360852962296,16702.008542980995,16997.279492162903,171801.92037115744,0.0,55.64456188181508,0.0,0.12701327283299646,0.0,False,True,False
main,deterministic,deterministic,2025-07-01,1,True,True,0,,,0.7,20.0,optimal,1.8283277999998973,1.828329100000019,0.0,0,0,15866.08990378039,295.27094918190613,16161.360852962296,16669.523577005475,16964.794526187383,171185.07212364438,0.418185844566974,67.54710350429663,0.0,0.1455879352461853,0.0,False,True,False
main,deterministic,deterministic,2025-07-01,2,True,True,0,,,0.7,20.0,optimal,1.8283277999998973,1.828329100000019,0.0,0,0,15866.08990378039,295.27094918190613,16161.360852962296,16745.676652101785,17040.947601283693,171635.86100000757,0.40320312559600796,52.48250981023809,0.0,0.1273970635569599,0.0,False,True,False
main,deterministic,deterministic,2025-07-01,3,True,True,0,,,0.7,20.0,optimal,1.8283277999998973,1.828329100000019,0.0,0,0,15866.08990378039,295.27094918190613,16161.360852962296,16708.30496174293,17003.57591092484,171771.63160279946,0.09747492241452882,58.04797158330775,0.0,0.17523743818407023,0.0,False,True,False
main,deterministic,deterministic,2025-07-01,4,True,True,0,,,0.7,20.0,optimal,1.8283277999998973,1.828329100000019,0.0,0,0,15866.08990378039,295.27094918190613,16161.360852962296,16594.493470338824,16889.764419520732,172024.766448118,0.0,49.94739061389582,0.0,0.055423052000041606,0.0,False,True,False
main,deterministic,deterministic,2025-07-01,5,True,True,0,,,0.7,20.0,optimal,1.8283277999998973,1.828329100000019,0.0,0,0,15866.08990378039,295.27094918190613,16161.360852962296,16713.244290911858,17008.515240093766,171777.24452671496,0.0,59.06587681658069,0.0,0.1271312720163451,0.0,False,True,False
main,deterministic,deterministic,2025-07-01,6,True,True,0,,,0.7,20.0,optimal,1.8283277999998973,1.828329100000019,0.0,0,0,15866.08990378039,295.27094918190613,16161.360852962296,16780.66401398431,17075.93496316622,171959.61334654686,0.0,55.630855948069694,0.0,0.1597529775500548,0.0,False,True,False
main,deterministic,deterministic,2025-07-01,7,True,True,0,,,0.7,20.0,optimal,1.8283277999998973,1.828329100000019,0.0,0,0,15866.08990378039,295.27094918190613,16161.360852962296,16725.552616393976,17020.823565575884,171945.61222535738,0.34354178926172413,55.33623841476763,0.0,0.1271312720163451,0.0,False,True,False
main,deterministic,deterministic,2025-07-01,8,True,True,0,,,0.7,20.0,optimal,1.8283277999998973,1.828329100000019,0.0,0,0,15866.08990378039,295.27094918190613,16161.360852962296,16631.794939560594,16927.0658887425,171333.6150185888,0.0,56.14456213591754,0.0,0.1317816597836774,0.0,False,True,False
main,deterministic,deterministic,2025-07-01,9,True,True,0,,,0.7,20.0,optimal,1.8283277999998973,1.828329100000019,0.0,0,0,15866.08990378039,295.27094918190613,16161.360852962296,16795.242776791078,17090.513725972985,171754.94398142945,0.4840601308935751,63.77328322855188,0.0,0.1273970635569599,0.0,False,True,False
