suite,configuration,method,window,workload_replay_id,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,mip_gap,decomposition_iterations,active_scenario_count,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,actual_grid_cost_usd,actual_operating_cost_usd,actual_carbon_kg,actual_curtailment_mwh,batch_adjustment_mwh,workload_envelope_violation_mwh,grid_limit_violation_mw,ramp_violation_mw,workload_violation,grid_limit_violation,ramp_violation
main,deterministic,deterministic,2025-01-01,0,True,True,0,,,0.7,20.0,optimal,1.6367573000025004,1.6367589999572374,0.0,0,0,15516.974442964114,232.19530203653673,15749.16974500065,16082.182885678318,16314.378187714854,203077.79011445417,0.0,52.51801432028113,3.126388037344441e-13,0.0,6.661338147750939e-16,False,False,False
main,deterministic,deterministic,2025-01-01,1,True,True,0,,,0.7,20.0,optimal,1.6367573000025004,1.6367589999572374,0.0,0,0,15516.974442964114,232.19530203653673,15749.16974500065,16060.617833888738,16292.813135925275,203142.4519991871,0.0,60.34528774173052,4.547473508864641e-13,0.0,3.3306690738754696e-16,False,False,False
main,deterministic,deterministic,2025-01-01,2,True,True,0,,,0.7,20.0,optimal,1.6367573000025004,1.6367589999572374,0.0,0,0,15516.974442964114,232.19530203653673,15749.16974500065,15998.239653396095,16230.43495543263,202046.04309523918,0.0005601796300066519,46.5932385607588,1.5631940186722204e-13,0.0,3.3306690738754696e-16,False,False,False
main,deterministic,deterministic,2025-01-01,3,True,True,0,,,0.7,20.0,optimal,1.6367573000025004,1.6367589999572374,0.0,0,0,15516.974442964114,232.19530203653673,15749.16974500065,16107.306664400647,16339.501966437183,203108.6018582818,0.0,53.10754482253285,1.4210854715202004e-13,0.0,6.661338147750939e-16,False,False,False
main,deterministic,deterministic,2025-01-01,4,True,True,0,,,0.7,20.0,optimal,1.6367573000025004,1.6367589999572374,0.0,0,0,15516.974442964114,232.19530203653673,15749.16974500065,16126.47918887881,16358.674490915346,203965.38057092275,0.0,50.2203087875557,1.1368683772161603e-13,0.0,3.3306690738754696e-16,False,False,False
main,deterministic,deterministic,2025-01-01,5,True,True,0,,,0.7,20.0,optimal,1.6367573000025004,1.6367589999572374,0.0,0,0,15516.974442964114,232.19530203653673,15749.16974500065,16026.218720667159,16258.414022703695,202861.00163648286,0.0,54.28064077260371,2.5579538487363607e-13,0.0,3.3306690738754696e-16,False,False,False
main,deterministic,deterministic,2025-01-01,6,True,True,0,,,0.7,20.0,optimal,1.6367573000025004,1.6367589999572374,0.0,0,0,15516.974442964114,232.19530203653673,15749.16974500065,16023.161672013579,16255.356974050115,202719.66679529697,0.013048295786083797,46.08829915694401,3.694822225952521e-13,0.0,3.3306690738754696e-16,False,False,False
main,deterministic,deterministic,2025-01-01,7,True,True,0,,,0.7,20.0,optimal,1.6367573000025004,1.6367589999572374,0.0,0,0,15516.974442964114,232.19530203653673,15749.16974500065,16060.365192634998,16292.560494671534,202744.48308668158,0.012919075015063841,50.229457047192476,5.684341886080801e-13,0.0,3.3306690738754696e-16,False,False,False
main,deterministic,deterministic,2025-01-01,8,True,True,0,,,0.7,20.0,optimal,1.6367573000025004,1.6367589999572374,0.0,0,0,15516.974442964114,232.19530203653673,15749.16974500065,16126.352633372413,16358.54793540895,202904.92227511836,0.012919085592790092,51.68077022306355,2.2737367544323206e-13,0.0,3.6637359812630166e-15,False,False,False
main,deterministic,deterministic,2025-01-01,9,True,True,0,,,0.7,20.0,optimal,1.6367573000025004,1.6367589999572374,0.0,0,0,15516.974442964114,232.19530203653673,15749.16974500065,16090.888698989498,16323.084001026034,202512.69878226877,0.0,61.3999236713745,3.979039320256561e-13,0.0,3.3306690738754696e-16,False,False,False
