suite,configuration,method,window,workload_replay_count,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,mean_actual_grid_cost_usd,mean_actual_operating_cost_usd,mean_actual_carbon_kg,mean_actual_curtailment_mwh,mean_batch_adjustment_mwh,max_batch_adjustment_mwh,workload_violation_count,workload_violation_rate,workload_mean_violation_magnitude_all,workload_mean_violation_magnitude_conditional,workload_max_violation_magnitude,grid_limit_violation_count,grid_limit_violation_rate,grid_limit_mean_violation_magnitude_all,grid_limit_mean_violation_magnitude_conditional,grid_limit_max_violation_magnitude,ramp_violation_count,ramp_violation_rate,ramp_mean_violation_magnitude_all,ramp_mean_violation_magnitude_conditional,ramp_max_violation_magnitude
ablation,tv_dro_energy_1_workload_0,tv_dro,2025-01-01,100,True,False,20,,0.01,0.7,20.0,optimal_decomposed,69.0165862000431,69.01609039999312,15516.97444296412,232.19530203653983,15749.16974500066,16065.329175834375,16297.524477870913,202843.19671906726,0.07670465267317698,51.12848316642402,61.418304694662936,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_1_workload_0,tv_dro,2025-04-01,100,True,False,20,,0.01,0.7,20.0,optimal_decomposed,67.54369339998811,67.54320259997621,15230.164208549613,581.4444610919,15811.608669641513,15505.420800003829,16086.865261095729,124984.86525462834,0.03467652076463381,52.9254130126354,65.73181028323776,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_1_workload_0,tv_dro,2025-07-01,100,True,False,20,,0.01,0.7,20.0,optimal_decomposed,69.12822810001671,69.127639000013,15657.731142734281,365.2539048643106,16022.985047598591,16509.69630689013,16874.950211754443,171478.8071801493,0.0,55.379825221391165,69.76624159007079,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_1_workload_0,tv_dro,2025-10-01,100,True,False,20,,0.01,0.7,20.0,optimal_decomposed,66.25102890003473,66.25028550002025,15970.198114112405,733.0875805686127,16703.285694681017,16078.314854134183,16811.4024347028,173402.41557351395,0.013297972732446208,51.41945588295744,62.60352504597027,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_0_workload_1,tv_dro,2025-01-01,100,False,True,20,,0.01,0.7,20.0,optimal_decomposed,71.57889519998571,71.57807889999822,15516.974442964125,232.1953020365391,15749.169745000665,16063.783021557967,16295.978323594507,202825.311022558,0.04502183845091757,51.290173652968186,61.56006846728063,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_0_workload_1,tv_dro,2025-04-01,100,False,True,20,,0.01,0.7,20.0,optimal_decomposed,91.58259849995375,91.58188130002236,15230.164208549619,581.4444610918987,15811.608669641517,15507.241523992343,16088.685985084241,124970.93783234607,0.09028809543022305,51.67476376272666,64.65756993741871,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_0_workload_1,tv_dro,2025-07-01,100,False,True,20,,0.01,0.7,20.0,optimal_decomposed,73.90585550002288,73.90524970000843,15657.731142734257,365.25390486432144,16022.985047598579,16511.67554874248,16876.929453606805,171486.47040817398,0.0,55.32600142810339,69.94345297642677,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_0_workload_1,tv_dro,2025-10-01,100,False,True,20,,0.01,0.7,20.0,optimal_decomposed,66.36143960000481,66.36077250004746,15970.198114112418,733.0875805686107,16703.285694681028,16081.90005380883,16814.98763437744,173387.96934979645,0.0734312797009866,51.422519639317024,62.68897989305681,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_1_workload_1,tv_dro,2025-01-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,67.58010459999787,67.57944489998044,15516.974442964121,232.19530203653986,15749.169745000661,16066.635756578486,16298.831058615026,202838.94075988707,0.04466994266640457,51.138698374095554,61.49632652163706,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_1_workload_1,tv_dro,2025-04-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,69.37571089999983,69.37510540004587,15230.164208549626,581.4444610918978,15811.608669641524,15505.362579983044,16086.807041074942,124952.28489007248,0.04899106839410381,52.550644291287554,64.9563847870321,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
