suite,configuration,method,energy_window_count,conditional_workload_replay_count,mean_nominal_operating_cost_usd_across_windows,mean_actual_operating_cost_usd_across_windows,mean_actual_curtailment_mwh_across_windows,mean_batch_adjustment_mwh_across_windows,total_solve_wall_time_seconds,workload_mean_conditional_violation_rate_across_windows,workload_windows_with_any_violation,workload_mean_violation_magnitude_all_across_windows,workload_mean_violation_magnitude_conditional_across_violating_windows,workload_max_violation_magnitude_across_windows,grid_limit_mean_conditional_violation_rate_across_windows,grid_limit_windows_with_any_violation,grid_limit_mean_violation_magnitude_all_across_windows,grid_limit_mean_violation_magnitude_conditional_across_violating_windows,grid_limit_max_violation_magnitude_across_windows,ramp_mean_conditional_violation_rate_across_windows,ramp_windows_with_any_violation,ramp_mean_violation_magnitude_all_across_windows,ramp_mean_violation_magnitude_conditional_across_violating_windows,ramp_max_violation_magnitude_across_windows
main,deterministic,deterministic,1,100,16841.57031772545,16890.072061750794,0.36809289552547936,60.375942590693654,4.957847700017737,0.08,1,1.2388976199088113,15.48622024886014,16.858274468078733,0.16,1,0.02148266871871683,0.13426667949198018,0.38233139334884236,0.0,0,0.0,0.0,0.0
ablation,tv_dro_energy_1_workload_1,tv_dro,1,100,16841.570317725447,16908.697667488046,0.3448240999978712,58.33421191124453,270.00077320000855,0.05,1,0.7730226327417467,15.460452654834933,16.565077805263982,0.1,1,0.011496187573188536,0.11496187573188536,0.38233139334884236,0.0,0,0.0,0.0,0.0
