suite,configuration,method,window,workload_replay_count,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,mean_actual_grid_cost_usd,mean_actual_operating_cost_usd,mean_actual_carbon_kg,mean_actual_curtailment_mwh,mean_batch_adjustment_mwh,max_batch_adjustment_mwh,workload_violation_count,workload_violation_rate,workload_mean_violation_magnitude_all,workload_mean_violation_magnitude_conditional,workload_max_violation_magnitude,grid_limit_violation_count,grid_limit_violation_rate,grid_limit_mean_violation_magnitude_all,grid_limit_mean_violation_magnitude_conditional,grid_limit_max_violation_magnitude,ramp_violation_count,ramp_violation_rate,ramp_mean_violation_magnitude_all,ramp_mean_violation_magnitude_conditional,ramp_max_violation_magnitude
main,deterministic,deterministic,2025-10-01,100,True,True,0,,,0.7,20.0,optimal,4.957847700017737,4.957848799997009,16307.741029629686,533.8292880957645,16841.57031772545,16356.24277365503,16890.072061750794,195328.66849959578,0.36809289552547936,60.375942590693654,129.4688383401892,8,0.08,1.2388976199088113,15.48622024886014,16.858274468078733,16,0.16,0.02148266871871683,0.13426667949198018,0.38233139334884236,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_1_workload_1,tv_dro,2025-10-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,270.00077320000855,269.9996134999965,16307.7410296292,533.8292880962479,16841.570317725447,16374.868379391797,16908.697667488046,195195.0658591637,0.3448240999978712,58.33421191124453,127.16670992699113,5,0.05,0.7730226327417467,15.460452654834933,16.565077805263982,10,0.1,0.011496187573188536,0.11496187573188536,0.38233139334884236,0,0.0,0.0,0.0,0.0
