suite,configuration,method,energy_window_count,conditional_workload_replay_count,mean_nominal_operating_cost_usd_across_windows,mean_actual_operating_cost_usd_across_windows,mean_actual_curtailment_mwh_across_windows,mean_batch_adjustment_mwh_across_windows,total_solve_wall_time_seconds,workload_mean_conditional_violation_rate_across_windows,workload_windows_with_any_violation,workload_mean_violation_magnitude_all_across_windows,workload_mean_violation_magnitude_conditional_across_violating_windows,workload_max_violation_magnitude_across_windows,grid_limit_mean_conditional_violation_rate_across_windows,grid_limit_windows_with_any_violation,grid_limit_mean_violation_magnitude_all_across_windows,grid_limit_mean_violation_magnitude_conditional_across_violating_windows,grid_limit_max_violation_magnitude_across_windows,ramp_mean_conditional_violation_rate_across_windows,ramp_windows_with_any_violation,ramp_mean_violation_magnitude_all_across_windows,ramp_mean_violation_magnitude_conditional_across_violating_windows,ramp_max_violation_magnitude_across_windows
main,deterministic,deterministic,4,100,16200.589906133671,16366.52232879804,0.1399972900066911,54.68225401385526,7.207948600003874,0.0,0,0.0,0.0,0.0,0.025,2,0.0041800427805919835,0.18740523378731153,0.6717776136010396,0.0125,2,0.012166026025389088,0.943845107305967,1.1380754029006155
main,tv_dro_rho_0p01,tv_dro,4,100,16200.589906133653,16361.546539185938,0.03903242462885964,54.3933039317464,295.0624893000022,0.0,0,0.0,0.0,0.0,0.0025,1,0.0003677420811703791,0.14709683246815164,0.14709683246815164,0.0025,1,0.0022584586834335668,0.9033834733734267,0.9033834733734267
