method,gamma,effective_gamma,validation_window_count,optimal_solve_count,canonical_36_window_validation,mean_solver_runtime_seconds,mean_nominal_operating_cost_usd,mean_actual_operating_cost_usd,workload_violation_count,workload_violation_rate,workload_wilson_upper_95,grid_limit_violation_count,grid_limit_violation_rate,grid_limit_wilson_upper_95,ramp_violation_count,ramp_violation_rate,ramp_wilson_upper_95,max_wilson_upper_95,meets_90pct_target
static_Gamma_RO,0.5,0.5,1,1,False,13.86899995803833,11792.325750938799,12360.614511897045,0,0.0,0.7301340512159457,0,0.0,0.7301340512159457,0,0.0,0.7301340512159457,0.7301340512159457,False
static_Gamma_RO,0.75,0.75,1,1,False,16.4760000705719,11792.325750938802,12371.451795244833,0,0.0,0.7301340512159457,0,0.0,0.7301340512159457,0,0.0,0.7301340512159457,0.7301340512159457,False
