suite,configuration,method,window,workload_replay_id,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,mip_gap,decomposition_iterations,active_scenario_count,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,actual_grid_cost_usd,actual_operating_cost_usd,actual_carbon_kg,actual_curtailment_mwh,batch_adjustment_mwh,workload_envelope_violation_mwh,grid_limit_violation_mw,ramp_violation_mw,workload_violation,grid_limit_violation,ramp_violation
main,deterministic,deterministic,2025-01-01,0,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16068.786236391572,16243.12781491078,194692.45172543993,0.1463983626450212,48.896624850895485,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,1,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15101.523671900917,15275.865250420125,171134.43930784386,0.15629603210282367,58.36895416259603,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,2,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15682.947295979744,15857.288874498952,171935.78986183164,0.12487943847383656,46.13537842097222,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,3,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16122.986809438526,16297.328387957734,190004.14804079355,0.06725549963156408,51.942014860529206,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,4,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15379.906028376541,15554.24760689575,184846.75644148508,0.0632518984557674,48.11822247342294,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,5,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,14808.078074841225,14982.419653360434,162930.51171205586,0.0,52.901132904325074,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,6,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15762.326195663905,15936.667774183114,178152.77942141463,0.0,47.3380445806801,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,7,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15498.758853693264,15673.100432212472,191006.79265059737,0.1659360758241463,48.90461521416381,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,8,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15378.011949422924,15552.353527942132,181074.50404491063,0.1464215711354745,49.15359887755558,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,9,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15096.350874697315,15270.692453216523,174035.94391420053,0.0,57.67403195506887,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,10,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15507.885641313123,15682.227219832332,182067.27983379274,0.14806213751141395,50.74161364276787,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,11,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15582.709002671145,15757.050581190353,181149.762387111,0.10867568350993984,42.79163755048064,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,12,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15625.969675056731,15800.31125357594,182462.6247162901,0.08282093459342885,45.53803156478777,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,13,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15504.275158470966,15678.616736990174,178425.1714514127,0.07897571502687803,50.578284745818685,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,14,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15967.620752797997,16141.962331317205,197294.62449976127,0.37649072717736576,48.24639822311066,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,15,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15751.667367592523,15926.008946111731,197918.73215272845,0.18989190595288266,47.29629269611041,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,16,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16325.920908372818,16500.262486892025,209792.312232358,0.0,45.19119115914234,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,17,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16299.500776530906,16473.842355050114,204822.2307039422,0.03193218366203099,57.28577866057398,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,18,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15375.911460005676,15550.253038524885,182108.51223782238,0.044899095379621,54.86003643147276,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,19,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15455.012804254986,15629.354382774194,178280.79794333727,0.242380451165632,51.04559217426997,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,20,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15606.850299068212,15781.19187758742,194472.64838732302,0.0,46.05723818209793,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,21,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16613.197318256003,16787.53889677521,216854.49900774032,0.0233148135430139,46.16709114276473,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,22,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15895.409798614563,16069.75137713377,195014.5594812682,0.25630532660985156,51.292429317059614,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,23,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16356.485022819494,16530.8266013387,202689.857731903,0.044942474225107165,50.338311298788845,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,24,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15619.822529729801,15794.16410824901,187862.75511891564,0.08677987645911597,50.53055018908302,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,25,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15668.1469540931,15842.488532612308,188005.52391003372,0.0,46.568229376168944,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,26,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16227.511554885565,16401.853133404773,191679.4437485731,0.06179965393237041,55.709526422984446,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,27,True,True,0,,,0.7,20.0,optimal,1.652274899999611,1.6522754000034183,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,15387.857210269069,15562.198788788277,185529.7910701512,0.0,52.87148627388788,0.0,0.0,0.0,False,False,False
