suite,configuration,method,window,workload_replay_count,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,mean_actual_grid_cost_usd,mean_actual_operating_cost_usd,mean_actual_carbon_kg,mean_actual_curtailment_mwh,mean_batch_adjustment_mwh,max_batch_adjustment_mwh,workload_violation_count,workload_violation_rate,workload_mean_violation_magnitude_all,workload_mean_violation_magnitude_conditional,workload_max_violation_magnitude,grid_limit_violation_count,grid_limit_violation_rate,grid_limit_mean_violation_magnitude_all,grid_limit_mean_violation_magnitude_conditional,grid_limit_max_violation_magnitude,ramp_violation_count,ramp_violation_rate,ramp_mean_violation_magnitude_all,ramp_mean_violation_magnitude_conditional,ramp_max_violation_magnitude
main,deterministic,deterministic,2025-01-01,100,True,True,0,,,0.7,20.0,optimal,1.812583100007032,1.8125837999978103,15699.809964398493,162.31612210104953,15862.126086499542,15685.473417576779,15847.789539677826,187952.58650415923,0.06932802859920996,50.075624905842,61.78619640328576,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
main,deterministic,deterministic,2025-04-01,100,True,True,0,,,0.7,20.0,optimal,1.7628913999942597,1.7628922000003513,15528.67970615627,471.50702765240254,16000.186733808672,15699.603179673031,16171.110207325431,134322.0044773347,0.056679925334361746,52.842487534946066,65.08310397925653,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
main,deterministic,deterministic,2025-07-01,100,True,True,0,,,0.7,20.0,optimal,1.9233365999971284,1.9233377000055043,15920.242648136165,273.40421423874193,16193.646862374908,16085.734326727961,16359.138540966702,167788.3374453861,0.22033232956362991,59.92987490034447,117.34291647913768,0,0.0,0.0,0.0,0.0,11,0.11,0.016725592718727582,0.15205084289752346,0.6006315105383384,4,0.04,0.0392123961108899,0.9803099027722475,1.1862375299551609
main,deterministic,deterministic,2025-10-01,100,True,True,0,,,0.7,20.0,optimal,2.085881299994071,2.085881999999401,16373.37931846145,502.03369195012556,16875.413010411576,16412.24320731112,16914.276899261247,193601.19177463916,0.04995935480725367,55.17118620673993,68.14986756928303,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
