suite,configuration,method,window,workload_replay_id,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,mip_gap,decomposition_iterations,active_scenario_count,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,actual_grid_cost_usd,actual_operating_cost_usd,actual_carbon_kg,actual_curtailment_mwh,batch_adjustment_mwh,workload_envelope_violation_mwh,grid_limit_violation_mw,ramp_violation_mw,workload_violation,grid_limit_violation,ramp_violation
main,saa_n20,saa,2025-01-01,0,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,14831.139574262617,15005.481152781824,170136.8225203129,0.6359158674812581,50.96049430036462,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,1,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,15839.703662726413,16014.04524124562,190424.17462735658,0.08684864855887026,57.48442673168943,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,2,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,15498.503152033518,15672.844730552724,180770.5415866921,0.08188014820472636,45.1921487326804,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,3,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,15722.75403452053,15897.095613039737,189722.20724524892,0.0,51.61431992944986,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,4,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,15642.17513278235,15816.516711301556,185345.55852089525,0.0632302808889269,49.469989012156844,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,5,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,16039.556434041739,16213.898012560945,200964.99669909722,0.0,53.48779350595314,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,6,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,15936.180072576368,16110.521651095574,194177.30846965502,0.0,47.09429828685791,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,7,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,15293.389227205054,15467.73080572426,175689.46976306642,0.019384031851351097,49.560714208009074,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,8,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,15838.133705102964,16012.47528362217,190258.7003423761,0.15842303005788594,52.34983301257253,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,9,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,15838.302980853896,16012.644559373102,192712.23374939995,0.0,59.45977646155049,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,10,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,15511.750934006459,15686.092512525665,183545.8674080212,0.24002831626882204,51.7062568031246,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,11,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,15263.515902391353,15437.85748091056,183444.0069520292,0.0059025631193343475,42.57072284064674,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,12,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,15856.641094743014,16030.98267326222,195918.1476540461,0.0,44.49159245381872,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,13,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,16096.02822630784,16270.369804827047,198439.37966950444,0.2949955301748164,52.792314875319605,0.0,0.0,0.0,False,False,False
main,saa_n20,saa,2025-01-01,14,True,True,20,,,0.7,20.0,optimal_decomposed,77.74100849999377,77.74052099999972,0.0,1,3,15664.81197399028,174.34157851920702,15839.153552509486,15339.080383227163,15513.42196174637,178078.33138128454,0.0,50.39197355943323,0.0,0.0,0.0,False,False,False
