suite,configuration,method,window,workload_replay_count,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,mean_actual_grid_cost_usd,mean_actual_operating_cost_usd,mean_actual_carbon_kg,mean_actual_curtailment_mwh,mean_batch_adjustment_mwh,max_batch_adjustment_mwh,workload_violation_count,workload_violation_rate,workload_mean_violation_magnitude_all,workload_mean_violation_magnitude_conditional,workload_max_violation_magnitude,grid_limit_violation_count,grid_limit_violation_rate,grid_limit_mean_violation_magnitude_all,grid_limit_mean_violation_magnitude_conditional,grid_limit_max_violation_magnitude,ramp_violation_count,ramp_violation_rate,ramp_mean_violation_magnitude_all,ramp_mean_violation_magnitude_conditional,ramp_max_violation_magnitude
main,deterministic,deterministic,2025-07-01,100,True,True,0,,,0.7,20.0,optimal,1.6988356000001659,1.6988366999994469,15866.124294733403,295.2709491819041,16161.395243915307,16726.176406329785,17021.447355511686,171686.79294798634,0.1194146634341896,56.28708826848108,67.80342141050416,0,0.0,0.0,0.0,0.0,100,1.0,0.12185117666576696,0.12185117666576696,0.27395238567805524,0,0.0,0.0,0.0,0.0
main,deterministic,deterministic,2025-10-01,100,True,True,0,,,0.7,20.0,optimal,1.7002788999998302,1.7002798000012262,16326.629510824734,522.393937179233,16849.023448003965,16425.189922259273,16947.583859438506,173785.94514617175,0.052168762863445094,51.80873848979472,63.09750453194238,0,0.0,0.0,0.0,0.0,100,1.0,0.11853821696042736,0.11853821696042736,0.20308287989702078,0,0.0,0.0,0.0,0.0
