suite,configuration,method,window,workload_replay_id,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,mip_gap,decomposition_iterations,active_scenario_count,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,actual_grid_cost_usd,actual_operating_cost_usd,actual_carbon_kg,actual_curtailment_mwh,batch_adjustment_mwh,workload_envelope_violation_mwh,grid_limit_violation_mw,ramp_violation_mw,workload_violation,grid_limit_violation,ramp_violation
main,deterministic,deterministic,2025-01-01,0,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16237.722807897646,16412.064386416852,203329.9614323308,0.0,49.998554511705876,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,1,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16224.897798500771,16399.239377019978,203415.0708494578,0.0,59.24140159192737,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,2,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16148.03128236361,16322.372860882819,202318.40270015155,0.0,47.01609086037227,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,3,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16262.942030231045,16437.28360875025,203356.92967470145,0.0,50.68860894353934,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,4,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16277.708118041939,16452.049696561146,204180.9778661738,0.0,48.664198086859706,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,5,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16184.131833606125,16358.473412125333,203080.0838552106,0.0,52.61600804956266,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,6,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16174.071943744593,16348.413522263801,202963.59946324624,0.0,44.3112120814185,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,7,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16216.225864760712,16390.56744327992,203025.93663697495,0.0807117982116996,50.14734186068988,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,8,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16277.381619120759,16451.723197639967,203160.4823250928,0.09506993380970608,50.91581489886755,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,9,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16242.689050392284,16417.030628911492,202781.81597242045,0.0,59.16898890912538,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,10,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16156.265438636894,16330.607017156102,202596.72166059274,0.06391895669132786,52.12445048069804,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,11,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16219.208579191545,16393.550157710753,203269.45231186697,0.0,43.77753277089546,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,12,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16165.661386269261,16340.00296478847,202262.47798747392,0.0,43.47770420470265,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,13,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16231.816293914018,16406.157872433225,203123.10117108645,0.0,50.88684039453696,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,14,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16253.567670324537,16427.909248843745,202916.8359336091,0.09506993342258796,50.2244913575113,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,15,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16200.133550425046,16374.475128944254,203052.5257783294,0.08391737141698208,43.081420993963384,0.0,0.0,0.0,False,False,False
main,deterministic,deterministic,2025-01-01,16,True,True,0,,,0.7,20.0,optimal,2.057845600065775,2.057846400071867,0.0,0,0,15664.811973990281,174.34157851920799,15839.15355250949,16240.877158548059,16415.218737067265,203600.8344384683,0.0,46.52190551717767,0.0,0.0,0.0,False,False,False
