suite,configuration,method,window,workload_replay_id,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,mip_gap,decomposition_iterations,active_scenario_count,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,actual_grid_cost_usd,actual_operating_cost_usd,actual_carbon_kg,actual_curtailment_mwh,batch_adjustment_mwh,workload_envelope_violation_mwh,grid_limit_violation_mw,ramp_violation_mw,workload_violation,grid_limit_violation,ramp_violation
main,tv_dro_rho_0p01,tv_dro,2025-07-01,0,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,15764.56285968627,16059.833808868176,159839.13315898142,0.0,59.73227418987852,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,1,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,16749.198556720014,17044.469505901918,180048.84485157984,0.007130672298471918,70.6812141185843,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,2,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,15588.735637124702,15884.006586306608,162859.39142008533,0.0,54.03119887814182,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,3,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,15633.129715228624,15928.40066441053,163120.6662129207,0.0,62.52543079313494,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,4,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,16978.246055544474,17273.51700472638,191238.6884484706,0.0,54.39763519835048,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,5,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,15749.081547360896,16044.352496542802,167704.23671102757,0.0,60.302847333529215,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,6,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,16595.14999659722,16890.420945779126,173137.67511855112,0.0,54.04906809242145,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,7,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,15461.992456202983,15757.263405384889,157364.21799226955,0.0,55.773579819243075,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,8,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,16259.616491632078,16554.88744081398,178045.03890220003,0.0,59.89902716750931,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,9,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,16722.440925936153,17017.711875118057,183737.3643176431,0.0,66.95466334627814,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,10,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,16570.860272753805,16866.13122193571,179879.8848016216,0.0,58.93133947641773,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,11,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,15567.638927845372,15862.909877027278,158116.12062945357,0.0010275437349520078,53.18380961442691,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,12,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,15767.396202654689,16062.667151836595,153350.6613409897,0.0,53.568719885569564,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,13,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,16058.529028653362,16353.799977835268,167098.97391646687,0.0,59.31194550128656,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,14,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,15120.547115158552,15415.818064340458,155881.78255861776,0.023292192128403943,58.999568460981536,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,15,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,16374.801038865073,16670.071988046977,177826.54243779136,0.0,57.04183076643329,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,16,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,15460.548492130169,15755.819441312075,156663.51771024356,0.0,57.487553131830424,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,17,True,True,20,,0.01,0.7,20.0,optimal_decomposed,100.88006580000001,100.87844549999863,0.0,1,2,15865.460962360698,295.2709491819056,16160.731911542603,16249.743522677101,16545.014471859005,170097.2684608439,0.0,67.56631859063087,0.0,0.0,0.0,False,False,False
