suite,configuration,method,energy_window_count,conditional_workload_replay_count,mean_nominal_operating_cost_usd_across_windows,mean_actual_operating_cost_usd_across_windows,mean_actual_curtailment_mwh_across_windows,mean_batch_adjustment_mwh_across_windows,total_solve_wall_time_seconds,workload_mean_conditional_violation_rate_across_windows,workload_windows_with_any_violation,workload_mean_violation_magnitude_all_across_windows,workload_mean_violation_magnitude_conditional_across_violating_windows,workload_max_violation_magnitude_across_windows,grid_limit_mean_conditional_violation_rate_across_windows,grid_limit_windows_with_any_violation,grid_limit_mean_violation_magnitude_all_across_windows,grid_limit_mean_violation_magnitude_conditional_across_violating_windows,grid_limit_max_violation_magnitude_across_windows,ramp_mean_conditional_violation_rate_across_windows,ramp_windows_with_any_violation,ramp_mean_violation_magnitude_all_across_windows,ramp_mean_violation_magnitude_conditional_across_violating_windows,ramp_max_violation_magnitude_across_windows
main,deterministic,deterministic,4,100,16200.566137132004,16325.728389925283,0.14148319282864064,54.38457419848353,7.3838790000008885,0.0,0,0.0,0.0,0.0,0.0125,1,0.0008154520379144036,0.0652361630331523,0.1658496529166713,0.0075,2,0.006887573603958436,0.8884266720253391,1.038344280257129
main,tv_dro_rho_0p01,tv_dro,4,100,16200.56613713198,16320.856360261922,0.04688460184812967,54.23226058494596,292.41109629999846,0.0,0,0.0,0.0,0.0,0.005,1,0.00012828050174276407,0.025656100348552813,0.035014517668540135,0.0,0,0.0,0.0,0.0
