delivery_date,cv_fold,hour_index,forecast_cutoff_utc,interval_end_utc,forecast_method,erco_solar_generation_mwh,erco_wind_generation_mwh,erco_consumed_co2_intensity_lbs_per_kwh,forecast_erco_solar_generation_mwh,forecast_erco_wind_generation_mwh,forecast_consumed_co2_lbs_per_kwh,residual_erco_solar_generation_mwh,residual_erco_wind_generation_mwh,residual_erco_consumed_co2_intensity_lbs_per_kwh,complete_row,usable_24h_block
2024-02-19,fold_2,12,2024-02-19T00:00:00Z,2024-02-19T19:00:00Z,direct_ridge_90d_v1,16765.0,6175.0,0.4589128598982664,10572.926058980913,10472.810599987675,0.5822176991232972,6192.073941019087,-4297.810599987675,-0.12330483922503083,True,True
2024-02-19,fold_2,13,2024-02-19T00:00:00Z,2024-02-19T20:00:00Z,direct_ridge_90d_v1,16677.0,5130.0,0.4747751030234943,10297.638194316423,10377.121990476224,0.5791199915624793,6379.361805683577,-5247.121990476224,-0.10434488853898499,True,True
2024-02-19,fold_2,14,2024-02-19T00:00:00Z,2024-02-19T21:00:00Z,direct_ridge_90d_v1,16840.0,4982.0,0.46847325590182204,10084.98431873825,10371.318162801877,0.5815651589712618,6755.01568126175,-5389.318162801877,-0.11309190306943978,True,True
2024-02-19,fold_2,15,2024-02-19T00:00:00Z,2024-02-19T22:00:00Z,direct_ridge_90d_v1,16965.0,4895.0,0.46581752525369313,9604.13336999569,10454.64341288554,0.5952002360039266,7360.86663000431,-5559.64341288554,-0.12938271075023344,True,True
2024-02-19,fold_2,16,2024-02-19T00:00:00Z,2024-02-19T23:00:00Z,direct_ridge_90d_v1,15306.0,4817.0,0.50446105018741,7706.113501249742,10680.833051153084,0.634378271152396,7599.886498750258,-5863.833051153084,-0.12991722096498592,True,True
2024-02-19,fold_2,17,2024-02-19T00:00:00Z,2024-02-20T00:00:00Z,direct_ridge_90d_v1,6939.0,4218.0,0.7006784414174786,3044.5838533886354,10961.41170620706,0.7396773680533257,3894.4161466113646,-6743.41170620706,-0.03899892663584714,True,True
2024-02-19,fold_2,18,2024-02-19T00:00:00Z,2024-02-20T01:00:00Z,direct_ridge_90d_v1,302.0,3682.0,0.9053517106173516,131.10541227959493,11060.51522456985,0.8341818018377036,170.89458772040507,-7378.51522456985,0.07116990877964802,True,True
2024-02-19,fold_2,19,2024-02-19T00:00:00Z,2024-02-20T02:00:00Z,direct_ridge_90d_v1,0.0,5438.0,0.8985331709773205,4.220795923002602,12073.676261118462,0.8034183349109786,-4.220795923002602,-6635.676261118462,0.09511483606634197,True,True
2024-02-19,fold_2,20,2024-02-19T00:00:00Z,2024-02-20T03:00:00Z,direct_ridge_90d_v1,0.0,7719.0,0.8515762607685592,0.0,13111.99077386435,0.7702220841428861,0.0,-5392.990773864351,0.08135417662567312,True,True
2024-02-19,fold_2,21,2024-02-19T00:00:00Z,2024-02-20T04:00:00Z,direct_ridge_90d_v1,0.0,10832.0,0.7504871616142805,0.0,13820.859685377302,0.7461776213617046,0.0,-2988.8596853773015,0.004309540252575905,True,True
2024-02-19,fold_2,22,2024-02-19T00:00:00Z,2024-02-20T05:00:00Z,direct_ridge_90d_v1,0.0,13270.0,0.6535674707811807,0.0,14424.36890143007,0.7237581985150375,0.0,-1154.3689014300708,-0.07019072773385682,True,True
2024-02-19,fold_2,23,2024-02-19T00:00:00Z,2024-02-20T06:00:00Z,direct_ridge_90d_v1,0.0,15680.0,0.5853815328590894,0.0,15020.405459046207,0.695132315606426,0.0,659.5945409537926,-0.10975078274733652,True,True
2024-02-20,fold_2,0,2024-02-20T00:00:00Z,2024-02-20T07:00:00Z,direct_ridge_90d_v1,0.0,16912.0,0.5500292020238836,0.0,15827.950171367645,0.6417327056457198,0.0,1084.0498286323545,-0.09170350362183621,True,True
2024-02-20,fold_2,1,2024-02-20T00:00:00Z,2024-02-20T08:00:00Z,direct_ridge_90d_v1,0.0,17368.0,0.5377113972789392,0.0,15920.880208500326,0.632610947577943,0.0,1447.1197914996737,-0.09489955029900377,True,True
2024-02-20,fold_2,2,2024-02-20T00:00:00Z,2024-02-20T09:00:00Z,direct_ridge_90d_v1,0.0,18208.0,0.5196847824138475,0.0,15985.053075877575,0.6252742824731339,0.0,2222.946924122425,-0.10558950005928636,True,True
2024-02-20,fold_2,3,2024-02-20T00:00:00Z,2024-02-20T10:00:00Z,direct_ridge_90d_v1,0.0,18021.0,0.5271226539718401,0.0,15985.549653684368,0.6260101105443414,0.0,2035.4503463156325,-0.09888745657250131,True,True
2024-02-20,fold_2,4,2024-02-20T00:00:00Z,2024-02-20T11:00:00Z,direct_ridge_90d_v1,1.0,18367.0,0.533503785870891,0.0,15819.157914446921,0.6435731590224654,1.0,2547.8420855530785,-0.11006937315157439,True,True
2024-02-20,fold_2,5,2024-02-20T00:00:00Z,2024-02-20T12:00:00Z,direct_ridge_90d_v1,0.0,17387.0,0.576531544327432,0.0,15608.504760635882,0.6735617021435423,0.0,1778.4952393641179,-0.09703015781611024,True,True
2024-02-20,fold_2,6,2024-02-20T00:00:00Z,2024-02-20T13:00:00Z,direct_ridge_90d_v1,1.0,16281.0,0.6481084715354716,0.13475621677428035,15210.508367078075,0.7163497388250902,0.8652437832257196,1070.491632921925,-0.06824126728961866,True,True
2024-02-20,fold_2,7,2024-02-20T00:00:00Z,2024-02-20T14:00:00Z,direct_ridge_90d_v1,1283.0,15158.0,0.6759690013066372,448.64980813141045,14677.051007540387,0.7408757425994695,834.3501918685895,480.9489924596128,-0.06490674129283236,True,True
2024-02-20,fold_2,8,2024-02-20T00:00:00Z,2024-02-20T15:00:00Z,direct_ridge_90d_v1,9404.0,13814.0,0.4969495444564829,4539.792661642648,13657.230549822612,0.6668100719219574,4864.207338357352,156.76945017738763,-0.16986052746547453,True,True
2024-02-20,fold_2,9,2024-02-20T00:00:00Z,2024-02-20T16:00:00Z,direct_ridge_90d_v1,15570.0,9622.0,0.4091461654600588,9453.309984822321,11925.465280062264,0.6099817001352912,6116.690015177679,-2303.4652800622644,-0.2008355346752324,True,True
2024-02-20,fold_2,10,2024-02-20T00:00:00Z,2024-02-20T17:00:00Z,direct_ridge_90d_v1,16411.0,7649.0,0.4212120295121161,10685.25581198223,11315.606727239376,0.5832693174602728,5725.74418801777,-3666.6067272393757,-0.16205728794815666,True,True
2024-02-20,fold_2,11,2024-02-20T00:00:00Z,2024-02-20T18:00:00Z,direct_ridge_90d_v1,16168.0,7381.0,0.41973001378504043,11201.105673226497,11011.041901044058,0.5643915172742147,4966.894326773503,-3630.0419010440582,-0.14466150348917423,True,True
2024-02-20,fold_2,12,2024-02-20T00:00:00Z,2024-02-20T19:00:00Z,direct_ridge_90d_v1,15834.0,8373.0,0.40165146383531325,11519.94163342657,10600.340944806829,0.5655524521567353,4314.05836657343,-2227.3409448068287,-0.16390098832142208,True,True
2024-02-20,fold_2,13,2024-02-20T00:00:00Z,2024-02-20T20:00:00Z,direct_ridge_90d_v1,15207.0,10201.0,0.3827122946842568,11253.819114026595,10444.51650381953,0.5627348594597235,3953.1808859734047,-243.51650381953004,-0.18002256477546663,True,True
2024-02-20,fold_2,14,2024-02-20T00:00:00Z,2024-02-20T21:00:00Z,direct_ridge_90d_v1,12634.0,12768.0,0.38641842065821586,10728.548954497164,10555.959794456405,0.5645849105260033,1905.4510455028358,2212.040205543595,-0.1781664898677875,True,True
2024-02-20,fold_2,15,2024-02-20T00:00:00Z,2024-02-20T22:00:00Z,direct_ridge_90d_v1,10717.0,14367.0,0.40069831586026167,9945.170151211301,11003.808881227695,0.5721415036069273,771.8298487886987,3363.1911187723053,-0.17144318774666562,True,True
2024-02-20,fold_2,16,2024-02-20T00:00:00Z,2024-02-20T23:00:00Z,direct_ridge_90d_v1,9115.0,15209.0,0.4232372428658078,8198.736037038141,11570.042008329812,0.6130717152818564,916.2639629618589,3638.9579916701878,-0.18983447241604867,True,True
2024-02-20,fold_2,17,2024-02-20T00:00:00Z,2024-02-21T00:00:00Z,direct_ridge_90d_v1,6284.0,15316.0,0.4744252835578365,3785.3628715098184,12313.838413971262,0.7151121430775481,2498.6371284901816,3002.1615860287384,-0.24068685951971164,True,True
2024-02-20,fold_2,18,2024-02-20T00:00:00Z,2024-02-21T01:00:00Z,direct_ridge_90d_v1,434.0,15504.0,0.6098439913933091,219.67622946415406,13456.477916670507,0.780201950007404,214.32377053584594,2047.5220833294934,-0.17035795861409486,True,True
2024-02-20,fold_2,19,2024-02-20T00:00:00Z,2024-02-21T02:00:00Z,direct_ridge_90d_v1,0.0,18280.0,0.5647435316671512,3.1803455132590095,14347.49018216936,0.7506009001555161,-3.1803455132590095,3932.50981783064,-0.18585736848836487,True,True
2024-02-20,fold_2,20,2024-02-20T00:00:00Z,2024-02-21T03:00:00Z,direct_ridge_90d_v1,1.0,21295.0,0.49127210334901844,0.0,15453.750176636848,0.7101308258392722,1.0,5841.249823363152,-0.2188587224902538,True,True
2024-02-20,fold_2,21,2024-02-20T00:00:00Z,2024-02-21T04:00:00Z,direct_ridge_90d_v1,1.0,24074.0,0.4209960905949658,0.0,16088.851035437803,0.6850635346164952,1.0,7985.148964562197,-0.2640674440215294,True,True
2024-02-20,fold_2,22,2024-02-20T00:00:00Z,2024-02-21T05:00:00Z,direct_ridge_90d_v1,0.0,25267.0,0.3738922164528454,0.0,16640.618334263178,0.665710274776147,0.0,8626.381665736822,-0.29181805832330154,True,True
2024-02-20,fold_2,23,2024-02-20T00:00:00Z,2024-02-21T06:00:00Z,direct_ridge_90d_v1,1.0,24867.0,0.3486147882611204,0.0,16946.27847839334,0.6434248121048476,1.0,7920.721521606662,-0.2948100238437272,True,True
2024-02-21,fold_2,0,2024-02-21T00:00:00Z,2024-02-21T07:00:00Z,direct_ridge_90d_v1,0.0,23975.0,0.33617742897432235,0.0,15246.014045473275,0.6800925365617807,0.0,8728.985954526725,-0.34391510758745836,True,True
2024-02-21,fold_2,1,2024-02-21T00:00:00Z,2024-02-21T08:00:00Z,direct_ridge_90d_v1,0.0,22656.0,0.3478841689526146,0.0,15225.454433581148,0.6812579942089353,0.0,7430.545566418852,-0.3333738252563207,True,True
2024-02-21,fold_2,2,2024-02-21T00:00:00Z,2024-02-21T09:00:00Z,direct_ridge_90d_v1,0.0,21995.0,0.35543266022435127,0.0,15266.9533823905,0.6833227476814157,0.0,6728.0466176095,-0.3278900874570644,True,True
2024-02-21,fold_2,3,2024-02-21T00:00:00Z,2024-02-21T10:00:00Z,direct_ridge_90d_v1,0.0,21972.0,0.3562950766786736,0.0,15225.335604869411,0.6874173336337757,0.0,6746.664395130589,-0.33112225695510206,True,True
2024-02-21,fold_2,4,2024-02-21T00:00:00Z,2024-02-21T11:00:00Z,direct_ridge_90d_v1,0.0,22512.0,0.35592308089174235,0.0,15152.138195224623,0.6997105521267256,0.0,7359.861804775377,-0.34378747123498327,True,True
2024-02-21,fold_2,5,2024-02-21T00:00:00Z,2024-02-21T12:00:00Z,direct_ridge_90d_v1,0.0,21671.0,0.3967338604225465,0.0,14817.39140456545,0.7272129374741652,0.0,6853.608595434551,-0.33047907705161866,True,True
2024-02-21,fold_2,6,2024-02-21T00:00:00Z,2024-02-21T13:00:00Z,direct_ridge_90d_v1,1.0,21024.0,0.4656387907136719,0.21111161767714168,14275.325450442413,0.7648714249826424,0.7888883823228583,6748.674549557587,-0.29923263426897045,True,True
2024-02-21,fold_2,7,2024-02-21T00:00:00Z,2024-02-21T14:00:00Z,direct_ridge_90d_v1,971.0,19812.0,0.5139307078977592,428.91689121369035,13497.640054506544,0.7870618474875699,542.0831087863096,6314.359945493456,-0.2731311395898107,True,True
2024-02-21,fold_2,8,2024-02-21T00:00:00Z,2024-02-21T15:00:00Z,direct_ridge_90d_v1,8034.0,17973.0,0.36968393660545984,2643.6376210671447,12275.635019536563,0.7189393659504909,5390.362378932856,5697.364980463437,-0.34925542934503107,True,True
2024-02-21,fold_2,9,2024-02-21T00:00:00Z,2024-02-21T16:00:00Z,direct_ridge_90d_v1,13534.0,14791.0,0.31138980540759004,5139.538240560461,10829.407655575882,0.6515164325912501,8394.461759439539,3961.592344424118,-0.3401266271836601,True,True
2024-02-21,fold_2,10,2024-02-21T00:00:00Z,2024-02-21T17:00:00Z,direct_ridge_90d_v1,14448.0,13403.0,0.32623904265738213,6682.303688429289,10734.948908554916,0.6192491684102257,7765.696311570711,2668.0510914450842,-0.2930101257528436,True,True
2024-02-21,fold_2,11,2024-02-21T00:00:00Z,2024-02-21T18:00:00Z,direct_ridge_90d_v1,14838.0,13987.0,0.30628687091784124,7750.247529168908,10643.388954799882,0.5913143836996058,7087.752470831092,3343.6110452001176,-0.2850275127817645,True,True
2024-02-21,fold_2,12,2024-02-21T00:00:00Z,2024-02-21T19:00:00Z,direct_ridge_90d_v1,14486.0,16307.0,0.27826519721104387,8675.241772454732,10597.406382089946,0.5759333631669477,5810.758227545268,5709.593617910054,-0.2976681659559038,True,True
2024-02-21,fold_2,13,2024-02-21T00:00:00Z,2024-02-21T20:00:00Z,direct_ridge_90d_v1,11462.0,20413.0,0.27202274573643337,8248.63630772772,10700.648396697712,0.5681001537133733,3213.36369227228,9712.351603302288,-0.29607740797693993,True,True
2024-02-21,fold_2,14,2024-02-21T00:00:00Z,2024-02-21T21:00:00Z,direct_ridge_90d_v1,8931.0,23202.0,0.2743952969680591,7327.413277046068,10816.242908909031,0.5715275923400235,1603.5867229539317,12385.757091090969,-0.2971322953719644,True,True
2024-02-21,fold_2,15,2024-02-21T00:00:00Z,2024-02-21T22:00:00Z,direct_ridge_90d_v1,7622.0,24493.0,0.28920452731546864,5911.6267381914695,10817.743611632102,0.5918445611240944,1710.3732618085305,13675.256388367898,-0.3026400338086258,True,True
2024-02-21,fold_2,16,2024-02-21T00:00:00Z,2024-02-21T23:00:00Z,direct_ridge_90d_v1,7062.0,24616.0,0.31092899133564317,5281.560567573159,10632.17353921809,0.6437056742291487,1780.4394324268414,13983.82646078191,-0.33277668289350554,True,True
2024-02-21,fold_2,17,2024-02-21T00:00:00Z,2024-02-22T00:00:00Z,direct_ridge_90d_v1,2851.0,24914.0,0.40157153931008804,3801.9607227060205,10183.887495109715,0.7584507904080701,-950.9607227060205,14730.112504890285,-0.356879251097982,True,True
2024-02-21,fold_2,18,2024-02-21T00:00:00Z,2024-02-22T01:00:00Z,direct_ridge_90d_v1,168.0,25342.0,0.48211631137906363,164.0779201383829,10311.789399790234,0.8467098193683931,3.9220798616171066,15030.210600209766,-0.36459350798932944,True,True
2024-02-21,fold_2,19,2024-02-21T00:00:00Z,2024-02-22T02:00:00Z,direct_ridge_90d_v1,1.0,25686.0,0.4817594335643276,0.0,11133.17759102318,0.8217517802962061,1.0,14552.82240897682,-0.3399923467318785,True,True
2024-02-21,fold_2,20,2024-02-21T00:00:00Z,2024-02-22T03:00:00Z,direct_ridge_90d_v1,1.0,25851.0,0.4593972004697328,0.0,12198.305045341336,0.776286918121736,1.0,13652.694954658664,-0.3168897176520032,True,True
2024-02-21,fold_2,21,2024-02-21T00:00:00Z,2024-02-22T04:00:00Z,direct_ridge_90d_v1,1.0,25781.0,0.4432384152422572,0.0,13158.634832325788,0.7371703402162902,1.0,12622.365167674212,-0.29393192497403303,True,True
2024-02-21,fold_2,22,2024-02-21T00:00:00Z,2024-02-22T05:00:00Z,direct_ridge_90d_v1,1.0,25364.0,0.40808472244179506,0.0,13837.283066964932,0.7106221030512703,1.0,11526.716933035068,-0.3025373806094752,True,True
2024-02-21,fold_2,23,2024-02-21T00:00:00Z,2024-02-22T06:00:00Z,direct_ridge_90d_v1,1.0,24709.0,0.3876697837431428,0.0,13967.827395208615,0.6870504945053687,1.0,10741.172604791385,-0.2993807107622259,True,True
2024-02-22,fold_2,0,2024-02-22T00:00:00Z,2024-02-22T07:00:00Z,direct_ridge_90d_v1,1.0,23396.0,0.38694640772517597,0.0,16418.025277949084,0.6454683072061812,1.0,6977.974722050916,-0.25852189948100524,True,True
2024-02-22,fold_2,1,2024-02-22T00:00:00Z,2024-02-22T08:00:00Z,direct_ridge_90d_v1,1.0,22106.0,0.39600008131834946,0.0,16484.44331093778,0.6399963118346501,1.0,5621.556689062221,-0.24399623051630065,True,True
2024-02-22,fold_2,2,2024-02-22T00:00:00Z,2024-02-22T09:00:00Z,direct_ridge_90d_v1,1.0,20059.0,0.4524590814646602,0.0,16810.09008219764,0.6287448920396208,1.0,3248.9099178023607,-0.17628581057496062,True,True
2024-02-22,fold_2,3,2024-02-22T00:00:00Z,2024-02-22T10:00:00Z,direct_ridge_90d_v1,1.0,19805.0,0.4468325716890382,0.0,16966.06662906659,0.6262543674281729,1.0,2838.9333709334096,-0.17942179573913464,True,True
2024-02-22,fold_2,4,2024-02-22T00:00:00Z,2024-02-22T11:00:00Z,direct_ridge_90d_v1,1.0,20937.0,0.4220269073463596,0.0,17107.44312876632,0.6348439451834467,1.0,3829.556871233679,-0.21281703783708705,True,True
2024-02-22,fold_2,5,2024-02-22T00:00:00Z,2024-02-22T12:00:00Z,direct_ridge_90d_v1,1.0,21025.0,0.45449722861708125,0.0,17153.254221153373,0.653193702257962,1.0,3871.745778846627,-0.19869647364088078,True,True
2024-02-22,fold_2,6,2024-02-22T00:00:00Z,2024-02-22T13:00:00Z,direct_ridge_90d_v1,2.0,20721.0,0.5141625803526716,0.0,16838.14867557019,0.6809788479060149,2.0,3882.8513244298083,-0.16681626755334333,True,True
2024-02-22,fold_2,7,2024-02-22T00:00:00Z,2024-02-22T14:00:00Z,direct_ridge_90d_v1,883.0,20914.0,0.5106691445596417,308.6374236267946,16204.198678079243,0.7039830124169058,574.3625763732055,4709.801321920757,-0.193313867857264,True,True
2024-02-22,fold_2,8,2024-02-22T00:00:00Z,2024-02-22T15:00:00Z,direct_ridge_90d_v1,6349.0,19159.0,0.4096336528053369,0.0,14858.490567739465,0.646127713754316,6349.0,4300.509432260535,-0.23649406094897907,True,True
2024-02-22,fold_2,9,2024-02-22T00:00:00Z,2024-02-22T16:00:00Z,direct_ridge_90d_v1,9089.0,18271.0,0.37842191941102776,80.05984614763838,13341.871872377022,0.6002261591721348,9008.940153852362,4929.128127622978,-0.22180423976110708,True,True
2024-02-22,fold_2,10,2024-02-22T00:00:00Z,2024-02-22T17:00:00Z,direct_ridge_90d_v1,10817.0,17536.0,0.3689651833848207,1309.190005679272,12874.707796245444,0.577123174454872,9507.809994320727,4661.292203754556,-0.20815799107005134,True,True
2024-02-22,fold_2,11,2024-02-22T00:00:00Z,2024-02-22T18:00:00Z,direct_ridge_90d_v1,11950.0,16169.0,0.37614988287703965,2230.9077778369337,12147.039337844855,0.5608218350601044,9719.092222163066,4021.9606621551447,-0.18467195218306476,True,True
2024-02-22,fold_2,12,2024-02-22T00:00:00Z,2024-02-22T19:00:00Z,direct_ridge_90d_v1,12309.0,16189.0,0.3739292452485977,3437.2162381429052,11672.356832186457,0.5481206178045495,8871.783761857096,4516.643167813543,-0.17419137255595174,True,True
2024-02-22,fold_2,13,2024-02-22T00:00:00Z,2024-02-22T20:00:00Z,direct_ridge_90d_v1,11897.0,17111.0,0.3699379804025296,3375.0752277310285,11499.659921244767,0.5419906952364605,8521.924772268972,5611.340078755233,-0.17205271483393086,True,True
2024-02-22,fold_2,14,2024-02-22T00:00:00Z,2024-02-22T21:00:00Z,direct_ridge_90d_v1,12165.0,17180.0,0.3712798387700843,2139.441939591122,11536.577275528882,0.542636285016374,10025.55806040888,5643.422724471118,-0.17135644624628965,True,True
2024-02-22,fold_2,15,2024-02-22T00:00:00Z,2024-02-22T22:00:00Z,direct_ridge_90d_v1,12322.0,16938.0,0.37881378459224146,160.50104809183722,11598.754407392576,0.5558049420015588,12161.498951908163,5339.2455926074235,-0.17699115740931737,True,True
2024-02-22,fold_2,16,2024-02-22T00:00:00Z,2024-02-22T23:00:00Z,direct_ridge_90d_v1,11416.0,16744.0,0.40823176204778605,696.9374098656117,11781.513828645344,0.5937038048444448,10719.062590134388,4962.486171354656,-0.1854720427966588,True,True
2024-02-22,fold_2,17,2024-02-22T00:00:00Z,2024-02-23T00:00:00Z,direct_ridge_90d_v1,6349.0,15699.0,0.5179346749398581,2516.1121416828087,12078.947883244253,0.6947312053471214,3832.8878583171913,3620.052116755747,-0.17679653040726329,True,True
2024-02-22,fold_2,18,2024-02-22T00:00:00Z,2024-02-23T01:00:00Z,direct_ridge_90d_v1,469.0,12851.0,0.7336120369889524,246.70222393660183,12553.314171827113,0.7849641779966953,222.29777606339817,297.68582817288734,-0.05135214100774288,True,True
2024-02-22,fold_2,19,2024-02-22T00:00:00Z,2024-02-23T02:00:00Z,direct_ridge_90d_v1,0.0,13178.0,0.7439289027482081,0.0,13266.135549206185,0.7565758982312297,0.0,-88.1355492061848,-0.012646995483021617,True,True
2024-02-22,fold_2,20,2024-02-22T00:00:00Z,2024-02-23T03:00:00Z,direct_ridge_90d_v1,1.0,14559.0,0.6946972723439468,0.0,13784.242483250899,0.7273159772327848,1.0,774.7575167491013,-0.032618704888838,True,True
2024-02-22,fold_2,21,2024-02-22T00:00:00Z,2024-02-23T04:00:00Z,direct_ridge_90d_v1,1.0,16017.0,0.6415772195992233,0.0,13918.483135698201,0.7131576578437706,1.0,2098.5168643017987,-0.0715804382445473,True,True
2024-02-22,fold_2,22,2024-02-22T00:00:00Z,2024-02-23T05:00:00Z,direct_ridge_90d_v1,1.0,17513.0,0.5706642084232257,0.0,14248.063510144892,0.6943318649122472,1.0,3264.9364898551084,-0.12366765648902145,True,True
2024-02-22,fold_2,23,2024-02-22T00:00:00Z,2024-02-23T06:00:00Z,direct_ridge_90d_v1,1.0,16879.0,0.5524130285794587,0.0,14370.320710954962,0.6711809742172651,1.0,2508.679289045038,-0.11876794563780635,True,True
2024-02-23,fold_2,0,2024-02-23T00:00:00Z,2024-02-23T07:00:00Z,direct_ridge_90d_v1,0.0,15466.0,0.5684593099827212,0.0,16127.961107490135,0.624947784502816,0.0,-661.961107490135,-0.056488474520094756,True,True
2024-02-23,fold_2,1,2024-02-23T00:00:00Z,2024-02-23T08:00:00Z,direct_ridge_90d_v1,0.0,13721.0,0.597294001078532,0.0,16306.709605148524,0.6240283181552441,0.0,-2585.709605148524,-0.026734317076712033,True,True
2024-02-23,fold_2,2,2024-02-23T00:00:00Z,2024-02-23T09:00:00Z,direct_ridge_90d_v1,0.0,12724.0,0.6151776094443163,0.0,16650.997342754505,0.6196434416585271,0.0,-3926.9973427545046,-0.004465832214210819,True,True
2024-02-23,fold_2,3,2024-02-23T00:00:00Z,2024-02-23T10:00:00Z,direct_ridge_90d_v1,0.0,12899.0,0.6103002476717448,0.0,16768.98432091572,0.6205337451578408,0.0,-3869.984320915719,-0.010233497486095922,True,True
2024-02-23,fold_2,4,2024-02-23T00:00:00Z,2024-02-23T11:00:00Z,direct_ridge_90d_v1,0.0,13176.0,0.6089339426784941,0.0,16711.41233025093,0.6316702414299857,0.0,-3535.412330250929,-0.022736298751491635,True,True
2024-02-23,fold_2,5,2024-02-23T00:00:00Z,2024-02-23T12:00:00Z,direct_ridge_90d_v1,0.0,12512.0,0.6339493602855617,0.0,16451.965898710718,0.6533282285287871,0.0,-3939.9658987107177,-0.019378868243225433,True,True
2024-02-23,fold_2,6,2024-02-23T00:00:00Z,2024-02-23T13:00:00Z,direct_ridge_90d_v1,1.0,11544.0,0.6809157005542045,0.3182079373592982,16020.744687570972,0.6836804588728415,0.6817920626407018,-4476.744687570972,-0.002764758318636984,True,True
2024-02-23,fold_2,7,2024-02-23T00:00:00Z,2024-02-23T14:00:00Z,direct_ridge_90d_v1,1721.0,10814.0,0.6877378035043935,553.5626292339482,15306.85181676044,0.7051593522327072,1167.4373707660518,-4492.85181676044,-0.017421548728313696,True,True
2024-02-23,fold_2,8,2024-02-23T00:00:00Z,2024-02-23T15:00:00Z,direct_ridge_90d_v1,11076.0,8341.0,0.5254925560098566,3061.6227664104254,14048.155924842607,0.6316052070205697,8014.377233589575,-5707.155924842607,-0.1061126510107131,True,True
2024-02-23,fold_2,9,2024-02-23T00:00:00Z,2024-02-23T16:00:00Z,direct_ridge_90d_v1,16186.0,5155.0,0.4785914318807925,4567.474194979572,12161.542750494038,0.5828127984735735,11618.525805020428,-7006.542750494038,-0.10422136659278097,True,True
2024-02-23,fold_2,10,2024-02-23T00:00:00Z,2024-02-23T17:00:00Z,direct_ridge_90d_v1,16693.0,4531.0,0.4897974244350864,6096.17351504587,11480.550987551265,0.5627053684600413,10596.82648495413,-6949.550987551265,-0.07290794402495487,True,True
2024-02-23,fold_2,11,2024-02-23T00:00:00Z,2024-02-23T18:00:00Z,direct_ridge_90d_v1,16446.0,4658.0,0.4920979170028461,7342.33705735532,11068.687588266343,0.5485560218507077,9103.66294264468,-6410.687588266343,-0.05645810484786162,True,True
2024-02-23,fold_2,12,2024-02-23T00:00:00Z,2024-02-23T19:00:00Z,direct_ridge_90d_v1,16072.0,4107.0,0.5106296707081702,8550.930009768967,10974.128142630589,0.5272388611304604,7521.069990231033,-6867.128142630589,-0.016609190422290143,True,True
2024-02-23,fold_2,13,2024-02-23T00:00:00Z,2024-02-23T20:00:00Z,direct_ridge_90d_v1,15978.0,3512.0,0.5265954357313022,8212.100393314526,11040.421806278264,0.5209498808454819,7765.899606685474,-7528.421806278264,0.005645554885820303,True,True
2024-02-23,fold_2,14,2024-02-23T00:00:00Z,2024-02-23T21:00:00Z,direct_ridge_90d_v1,16005.0,3603.0,0.5283413135729778,6980.340756964828,11122.474227371715,0.5245445889969099,9024.659243035172,-7519.474227371715,0.0037967245760678336,True,True
2024-02-23,fold_2,15,2024-02-23T00:00:00Z,2024-02-23T22:00:00Z,direct_ridge_90d_v1,15192.0,3586.0,0.5492373428707822,5630.557249080111,11072.162533544915,0.5368834798523591,9561.442750919889,-7486.162533544915,0.012353863018423117,True,True
2024-02-23,fold_2,16,2024-02-23T00:00:00Z,2024-02-23T23:00:00Z,direct_ridge_90d_v1,11559.0,3091.0,0.6356628154177676,5649.699486186192,10816.838718544266,0.5709555731571091,5909.300513813808,-7725.838718544266,0.06470724226065849,True,True
2024-02-23,fold_2,17,2024-02-23T00:00:00Z,2024-02-24T00:00:00Z,direct_ridge_90d_v1,4380.0,2328.0,0.8200831597973495,4045.884268693949,10507.044368864797,0.6834325267653338,334.1157313060512,-8179.044368864797,0.13665063303201563,True,True
2024-02-23,fold_2,18,2024-02-23T00:00:00Z,2024-02-24T01:00:00Z,direct_ridge_90d_v1,152.0,1929.0,0.9545586813944088,277.1559796143517,10758.899565045613,0.8025226268142263,-125.15597961435168,-8829.899565045613,0.15203605458018254,True,True
2024-02-23,fold_2,19,2024-02-23T00:00:00Z,2024-02-24T02:00:00Z,direct_ridge_90d_v1,0.0,2192.0,0.9641897611729483,0.0,11656.804920731787,0.7700656473106026,0.0,-9464.804920731787,0.19412411386234574,True,True
2024-02-23,fold_2,20,2024-02-23T00:00:00Z,2024-02-24T03:00:00Z,direct_ridge_90d_v1,0.0,2356.0,0.9669558326580738,0.0,12582.344784668894,0.7239818937674829,0.0,-10226.344784668894,0.24297393889059093,True,True
2024-02-23,fold_2,21,2024-02-23T00:00:00Z,2024-02-24T04:00:00Z,direct_ridge_90d_v1,0.0,2898.0,0.9491159141650668,0.0,13549.739727915208,0.6837997282225053,0.0,-10651.739727915208,0.26531618594256146,True,True
2024-02-23,fold_2,22,2024-02-23T00:00:00Z,2024-02-24T05:00:00Z,direct_ridge_90d_v1,0.0,3815.0,0.9163366913451574,0.0,14237.808877492436,0.660882734709752,0.0,-10422.808877492436,0.2554539566354054,True,True
2024-02-23,fold_2,23,2024-02-23T00:00:00Z,2024-02-24T06:00:00Z,direct_ridge_90d_v1,0.0,4449.0,0.898829195410452,0.0,14362.888185562795,0.6419675005595542,0.0,-9913.888185562795,0.2568616948508978,True,True
