suite,configuration,method,window,workload_replay_id,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,mip_gap,decomposition_iterations,active_scenario_count,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,actual_grid_cost_usd,actual_operating_cost_usd,actual_carbon_kg,actual_curtailment_mwh,batch_adjustment_mwh,workload_envelope_violation_mwh,grid_limit_violation_mw,ramp_violation_mw,workload_violation,grid_limit_violation,ramp_violation
main,tv_dro_rho_0p01,tv_dro,2025-07-01,0,True,True,20,,0.01,0.7,20.0,optimal_decomposed,210.58948599999985,210.58865650000007,0.0,2,3,15866.089903780376,295.2709491819085,16161.360852962283,16699.25319157511,16994.524140757017,171902.83877769185,0.0,55.73279324900787,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,1,True,True,20,,0.01,0.7,20.0,optimal_decomposed,210.58948599999985,210.58865650000007,0.0,2,3,15866.089903780376,295.2709491819085,16161.360852962283,16658.351226273127,16953.622175455035,171151.14302609238,0.0,68.5417601108966,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,2,True,True,20,,0.01,0.7,20.0,optimal_decomposed,210.58948599999985,210.58865650000007,0.0,2,3,15866.089903780376,295.2709491819085,16161.360852962283,16736.912736113147,17032.183685295055,171636.07354103855,0.0,52.36642337592369,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,3,True,True,20,,0.01,0.7,20.0,optimal_decomposed,210.58948599999985,210.58865650000007,0.0,2,3,15866.089903780376,295.2709491819085,16161.360852962283,16707.586376826555,17002.857326008463,171760.46618050628,0.0,57.0879767180532,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,4,True,True,20,,0.01,0.7,20.0,optimal_decomposed,210.58948599999985,210.58865650000007,0.0,2,3,15866.089903780376,295.2709491819085,16161.360852962283,16589.535349477348,16884.806298659256,172166.37052950024,0.0,50.728958612857774,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,5,True,True,20,,0.01,0.7,20.0,optimal_decomposed,210.58948599999985,210.58865650000007,0.0,2,3,15866.089903780376,295.2709491819085,16161.360852962283,16717.26546653474,17012.536415716648,171818.7326281016,0.0,58.448553009408066,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,6,True,True,20,,0.01,0.7,20.0,optimal_decomposed,210.58948599999985,210.58865650000007,0.0,2,3,15866.089903780376,295.2709491819085,16161.360852962283,16779.96537819509,17075.236327377,171997.51377939578,0.0,55.58630498931151,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,7,True,True,20,,0.01,0.7,20.0,optimal_decomposed,210.58948599999985,210.58865650000007,0.0,2,3,15866.089903780376,295.2709491819085,16161.360852962283,16717.48594073347,17012.756889915378,171819.70953545204,0.0,54.722902397394634,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,8,True,True,20,,0.01,0.7,20.0,optimal_decomposed,210.58948599999985,210.58865650000007,0.0,2,3,15866.089903780376,295.2709491819085,16161.360852962283,16627.25242597154,16922.523375153447,171359.3721599074,0.0,57.031107363417625,0.0,0.0,0.0,False,False,False
main,tv_dro_rho_0p01,tv_dro,2025-07-01,9,True,True,20,,0.01,0.7,20.0,optimal_decomposed,210.58948599999985,210.58865650000007,0.0,2,3,15866.089903780376,295.2709491819085,16161.360852962283,16783.94723996521,17079.21818914712,171708.27704937328,0.0,63.14014776818393,0.0,0.0,0.0,False,False,False
